N,P,K,temperature,humidity,ph,rainfall,crop
106.5,53.7,102.1,30.4,76.0,6.67,154.7,banana
60.2,30.5,103.6,33.1,91.1,6.39,178.3,coconut
90.3,48.7,71.3,20.3,69.1,6.35,170.7,orange
37.6,64.9,38.1,18.5,72.9,6.57,96.9,kidneybeans
78.1,45.7,47.6,20.8,68.0,6.43,92.1,wheat
26.6,53.6,27.0,17.2,57.2,6.08,91.9,kidneybeans
91.4,56.9,54.3,33.6,93.8,5.55,226.8,rice
27.7,41.4,26.3,16.0,46.5,6.68,58.3,lentil
56.9,31.2,77.2,25.1,66.2,6.56,95.7,grapes
77.2,67.4,95.1,27.1,66.8,5.88,99.0,papaya
72.0,31.5,88.2,20.5,75.5,6.01,191.7,coffee
72.7,39.6,109.4,30.9,87.8,6.67,206.0,coconut
107.3,51.9,79.4,33.7,69.0,6.15,108.5,cotton
68.7,35.8,60.6,25.7,68.9,6.21,130.4,orange
83.2,53.1,106.6,20.3,74.2,5.6,171.2,coffee
67.0,63.6,58.5,26.5,63.5,7.03,130.3,orange
33.7,81.8,35.9,25.4,72.4,6.86,87.0,kidneybeans
69.8,39.9,68.3,37.0,44.0,7.25,99.8,mango
49.5,48.3,45.3,29.6,67.6,6.53,76.8,mungbean
30.9,35.1,36.3,16.4,45.5,6.59,79.6,lentil
117.9,51.9,78.3,22.0,55.8,7.13,61.0,cotton
60.5,32.0,62.7,28.3,42.8,6.78,201.3,mango
108.7,43.5,127.2,29.6,76.2,6.49,173.7,banana
21.3,40.6,48.1,33.5,67.2,6.86,78.6,mungbean
37.0,35.5,45.9,26.6,81.9,7.1,72.8,mungbean
112.7,57.7,72.5,28.9,75.9,6.54,204.3,jute
96.2,46.1,62.3,26.8,60.1,6.54,109.0,maize
45.3,54.7,38.1,30.2,70.4,7.05,108.5,blackgram
47.4,22.8,88.3,26.2,58.1,7.3,82.5,grapes
100.9,57.4,88.7,26.0,57.5,6.42,84.7,cotton
29.8,33.0,43.2,35.7,66.3,6.56,77.7,mungbean
77.1,28.9,69.8,22.9,59.1,6.72,112.9,pomegranate
84.8,39.0,75.3,26.0,73.4,5.06,200.2,coffee
120.8,46.4,56.6,19.8,72.2,6.54,92.0,maize
77.3,56.4,121.1,24.3,72.2,6.17,54.1,watermelon
107.0,49.4,104.8,30.8,92.6,6.25,171.8,banana
84.5,76.2,93.2,29.3,58.4,6.32,78.5,watermelon
50.4,41.9,123.5,29.6,85.0,7.16,187.5,coconut
29.5,27.1,41.8,20.2,54.8,6.73,48.4,lentil
63.3,35.1,101.2,37.6,60.1,7.62,91.9,grapes
23.9,18.3,30.5,29.9,43.8,7.27,22.5,mothbeans
36.9,70.4,47.7,19.1,75.9,6.73,91.9,kidneybeans
81.4,57.6,117.0,25.0,90.7,5.36,214.7,coffee
37.1,42.7,41.8,32.5,64.0,7.62,81.9,blackgram
70.1,38.7,82.1,32.8,53.6,7.18,119.6,pomegranate
98.1,57.8,90.9,28.7,70.6,5.97,38.5,muskmelon
75.7,47.1,53.2,17.6,68.1,6.64,116.1,apple
81.7,48.6,57.6,21.7,66.2,6.21,137.2,orange
37.5,65.9,40.7,23.4,66.1,6.83,106.1,kidneybeans
30.0,47.4,36.8,20.4,51.0,6.48,52.0,lentil
20.9,35.1,21.4,29.9,42.9,7.27,39.2,mothbeans
109.8,61.2,72.9,26.0,91.5,7.1,216.0,jute
112.0,58.3,85.4,32.3,57.8,7.08,91.9,cotton
103.8,50.2,78.7,28.2,52.9,6.92,60.9,cotton
66.6,36.9,75.2,15.1,66.9,6.82,145.4,apple
118.4,63.6,99.0,24.1,69.1,6.53,157.3,papaya
39.7,43.1,37.0,17.5,50.0,7.53,65.4,chickpea
36.4,45.8,35.4,27.2,62.9,6.83,68.5,mungbean
66.2,69.9,82.1,31.8,68.0,6.38,59.9,watermelon
57.4,31.8,54.0,25.3,59.7,6.4,83.2,grapes
103.8,48.6,37.7,23.0,55.1,6.94,60.8,wheat
41.1,67.2,29.5,16.3,61.6,6.19,86.8,kidneybeans
130.1,43.9,106.8,30.2,76.1,7.23,152.4,banana
70.1,55.8,55.5,25.7,52.2,6.41,146.2,orange
83.2,44.7,96.5,18.4,72.6,5.13,235.6,coffee
75.8,52.7,35.5,13.3,57.9,6.69,75.6,wheat
93.1,44.0,74.1,27.0,46.5,6.4,69.4,grapes
95.7,49.2,83.3,28.7,76.4,6.16,174.1,papaya
39.7,59.5,44.4,17.9,66.2,6.55,77.1,kidneybeans
66.2,54.2,90.2,30.7,56.6,6.96,103.6,grapes
43.9,46.1,40.5,34.9,73.8,7.04,102.7,blackgram
73.9,46.9,87.5,20.1,73.0,5.14,236.4,coffee
50.3,65.1,70.6,26.8,57.8,6.46,64.0,muskmelon
27.8,35.7,29.0,25.5,35.7,7.09,43.1,mothbeans
65.6,27.4,59.7,37.0,59.5,6.53,72.0,mango
110.9,59.9,58.5,37.6,86.9,6.31,185.7,jute
80.4,48.1,77.1,32.5,61.5,6.19,99.1,cotton
36.0,44.1,117.4,26.6,83.0,6.2,236.8,coconut
39.0,32.1,35.4,21.0,53.4,7.12,47.5,lentil
91.4,39.4,87.1,20.6,83.9,5.61,223.8,coffee
95.6,51.4,31.8,16.2,58.0,6.41,83.0,wheat
127.3,48.2,90.9,32.6,89.3,6.87,129.1,banana
68.8,30.1,78.2,24.3,56.1,6.11,73.3,pomegranate
113.0,56.9,88.8,31.3,42.8,7.25,83.0,cotton
116.0,41.5,59.8,33.6,86.2,6.38,251.9,jute
125.7,51.0,76.7,21.2,56.1,7.09,110.0,cotton
68.0,36.0,54.8,14.1,70.2,6.61,156.9,apple
40.1,38.6,34.7,15.0,45.2,6.27,55.1,lentil
79.5,44.4,61.4,32.9,57.3,6.21,149.9,mango
36.1,41.2,47.8,26.6,64.9,6.61,65.4,mungbean
100.2,48.2,101.0,27.8,63.5,6.39,50.7,muskmelon
68.1,39.1,44.9,28.8,76.9,6.44,185.4,mango
92.1,50.2,40.8,12.7,60.4,6.81,79.9,wheat
93.0,54.1,100.5,24.2,67.1,6.59,167.2,papaya
92.6,46.9,48.1,16.6,69.6,6.88,71.9,wheat
78.7,39.5,66.7,15.0,64.8,6.06,147.0,apple
52.6,39.2,108.1,20.6,46.1,6.33,79.6,grapes
107.6,40.7,104.6,32.1,79.6,6.76,156.3,papaya
60.0,33.5,86.7,16.5,67.4,6.16,148.2,apple
93.1,65.3,98.6,29.7,68.9,6.78,172.1,papaya
48.7,39.4,56.1,21.3,74.9,5.96,118.9,apple
67.7,43.6,81.3,31.3,47.0,6.85,93.4,pomegranate
43.2,41.3,43.8,29.2,62.0,6.22,113.1,mango
80.0,61.6,78.8,32.5,54.3,6.3,93.5,cotton
114.8,58.1,77.7,28.5,50.4,7.52,85.7,cotton
19.0,34.5,20.9,12.7,44.3,5.88,29.8,lentil
137.9,52.7,57.3,25.5,89.2,6.18,240.7,rice
41.1,58.2,31.6,28.4,61.3,6.65,76.4,pigeonpeas
38.9,81.4,35.0,28.4,59.2,6.7,82.5,kidneybeans
68.8,42.6,139.3,29.4,92.7,5.94,234.2,coconut
17.0,34.5,27.5,24.9,43.7,5.71,110.2,pigeonpeas
52.4,47.6,90.2,24.5,64.9,6.15,219.7,coffee
66.6,28.3,106.9,24.6,87.2,6.27,286.1,coconut
120.8,60.4,51.6,24.7,84.0,6.1,84.9,maize
55.4,53.4,67.4,34.6,62.0,6.69,85.7,grapes
75.0,55.7,89.3,21.5,89.0,5.65,264.0,coffee
93.0,53.5,106.3,30.9,75.7,6.84,179.6,papaya
112.7,42.8,84.0,28.3,58.1,6.61,82.8,cotton
109.8,51.0,82.6,26.9,77.6,6.58,158.7,papaya
73.2,35.1,147.1,25.0,88.0,7.3,218.7,coconut
25.6,43.7,33.3,23.5,49.2,7.15,69.8,chickpea
72.2,57.2,102.4,27.3,58.9,6.63,52.5,muskmelon
30.8,46.1,28.7,31.1,61.8,5.78,86.9,pigeonpeas
128.3,66.4,57.8,28.5,92.8,5.4,215.0,rice
30.0,47.8,40.6,20.3,44.5,6.63,62.6,chickpea
29.9,40.7,32.6,32.1,56.2,7.31,50.5,mungbean
101.7,54.1,54.0,25.6,80.8,6.75,214.7,rice
83.4,57.3,74.8,23.2,55.3,6.22,157.3,orange
66.1,53.2,101.8,28.8,67.7,6.01,46.9,muskmelon
108.5,66.3,41.2,29.7,83.0,6.23,189.1,jute
55.1,32.1,52.3,28.0,68.4,5.68,129.7,mango
65.4,48.4,62.8,15.7,71.6,5.86,127.0,apple
113.8,63.8,42.9,26.3,85.2,6.27,193.6,rice
113.2,55.5,91.8,29.9,78.2,6.71,149.8,papaya
53.3,33.5,62.8,16.0,52.2,6.47,161.1,apple
29.6,78.1,43.2,22.7,59.4,6.78,109.8,kidneybeans
50.5,31.0,124.2,27.8,81.2,6.18,197.4,coconut
36.7,81.7,48.0,20.3,66.1,6.89,98.3,kidneybeans
49.0,45.5,40.8,31.1,79.3,6.94,72.5,blackgram
28.8,83.7,39.7,18.8,67.7,6.64,85.0,kidneybeans
78.1,49.5,84.4,25.0,64.8,6.49,156.0,orange
50.9,28.3,73.6,34.5,52.4,6.42,166.0,mango
80.5,37.0,83.4,24.9,84.3,7.12,211.6,coconut
117.4,52.0,72.0,29.2,86.8,6.26,270.5,rice
67.8,40.5,45.6,33.0,62.9,6.43,145.1,mango
24.6,29.4,17.9,36.3,47.7,6.91,46.2,mothbeans
93.4,66.3,82.2,31.0,48.6,6.66,76.0,cotton
37.7,40.5,18.0,19.0,53.0,6.43,107.3,pigeonpeas
74.8,36.5,93.3,31.9,73.5,6.59,62.5,grapes
18.9,50.8,37.2,20.3,58.0,6.96,55.4,lentil
86.7,55.6,53.3,24.6,78.5,6.32,98.3,maize
74.8,51.0,85.3,21.1,77.5,5.92,234.7,coffee
24.5,46.8,28.2,24.9,67.6,6.54,61.9,chickpea
111.1,59.9,37.8,19.5,57.8,6.57,77.9,wheat
136.4,45.0,118.0,27.5,82.7,6.25,145.8,banana
96.6,40.9,87.6,28.0,79.0,6.09,152.8,papaya
96.1,55.2,77.1,34.3,58.5,6.85,103.2,cotton
114.0,47.9,59.8,31.4,88.8,6.59,257.7,rice
20.5,24.4,27.7,33.9,36.9,6.81,27.2,mothbeans
74.3,53.8,73.4,32.3,59.4,6.95,85.6,cotton
42.3,54.0,47.0,31.5,64.6,6.87,79.6,blackgram
105.3,63.3,99.7,30.7,78.0,6.27,153.3,papaya
85.7,47.7,32.0,18.8,56.7,7.3,102.4,wheat
43.5,35.5,26.7,25.3,61.4,6.73,112.8,pigeonpeas
53.2,40.5,47.8,17.1,61.2,6.65,161.0,apple
135.2,54.6,81.4,36.4,64.3,7.49,121.9,cotton
117.8,65.6,95.0,32.5,76.2,6.81,152.9,papaya
100.5,46.6,60.5,22.4,65.5,5.87,96.1,maize
107.8,54.1,65.6,26.3,86.9,6.37,301.0,rice
90.9,44.1,65.2,28.2,66.2,6.1,89.3,maize
37.1,54.1,41.3,22.6,61.4,6.34,132.0,kidneybeans
28.3,40.3,32.3,24.0,54.8,7.09,68.6,chickpea
16.9,22.5,15.7,30.8,48.4,6.94,46.1,mothbeans
68.7,29.9,52.6,32.5,51.8,6.89,91.6,pomegranate
68.4,35.2,65.2,14.1,58.4,6.58,139.4,apple
34.6,62.8,29.0,22.9,50.7,7.78,86.5,chickpea
21.3,44.2,42.6,22.4,49.6,6.66,45.7,chickpea
115.0,52.5,60.2,29.5,59.8,6.32,85.2,maize
114.9,52.8,67.0,30.8,42.8,6.96,86.6,cotton
61.9,60.1,78.9,27.4,67.5,6.51,144.0,orange
32.7,50.1,40.0,28.4,70.1,6.27,77.3,mungbean
51.6,37.8,77.0,30.5,54.3,6.29,118.4,pomegranate
37.6,48.9,36.6,31.2,67.9,6.14,68.6,blackgram
74.6,59.7,90.4,27.1,67.8,6.48,121.3,orange
67.0,34.6,76.2,29.3,54.4,6.5,181.8,mango
29.7,40.4,43.1,30.2,72.9,6.67,81.3,blackgram
78.3,65.7,104.3,30.8,61.1,6.8,45.3,muskmelon
26.3,44.8,22.5,35.7,68.2,6.54,113.0,pigeonpeas
70.4,49.7,89.3,21.6,75.2,5.26,289.4,coffee
103.9,57.8,104.2,32.3,69.7,6.34,165.4,papaya
77.9,55.3,87.0,33.3,63.6,6.16,54.0,muskmelon
54.3,34.8,77.8,16.3,57.5,6.42,198.0,apple
80.6,54.7,85.1,18.9,74.7,5.52,219.6,coffee
60.4,34.7,104.0,18.4,60.6,7.05,81.0,grapes
112.8,52.1,60.4,28.6,83.9,5.55,265.2,rice
79.1,46.7,38.3,15.9,53.9,7.09,84.1,wheat
33.5,63.3,54.7,19.3,65.2,6.14,103.7,kidneybeans
19.3,42.6,41.2,24.9,64.2,5.94,73.3,mungbean
87.0,39.5,42.5,20.7,70.3,6.37,83.3,maize
20.1,36.8,42.0,31.4,72.4,5.81,96.9,pigeonpeas
109.8,57.7,64.2,30.1,63.9,6.22,52.9,muskmelon
15.4,24.7,25.5,30.5,50.2,6.74,47.9,mothbeans
34.9,52.5,45.6,32.1,80.9,6.84,98.9,blackgram
105.3,49.1,59.8,24.1,61.7,6.16,90.7,maize
84.9,54.5,91.7,32.5,58.5,6.95,66.0,watermelon
55.4,39.0,66.7,14.0,60.4,6.01,133.2,apple
82.4,53.9,76.7,28.9,72.6,6.78,173.8,papaya
84.4,43.0,54.6,25.3,70.3,7.26,77.0,maize
93.3,53.9,122.3,27.9,83.6,6.39,206.5,banana
26.5,45.5,35.9,31.7,65.0,6.1,130.1,pigeonpeas
117.9,69.2,72.8,26.6,53.7,7.04,83.6,cotton
74.8,51.3,99.7,28.1,64.8,6.56,49.1,muskmelon
15.1,45.4,29.3,32.6,65.5,6.37,116.7,pigeonpeas
64.9,48.1,46.4,18.0,74.9,6.58,74.8,wheat
55.8,51.3,65.7,26.0,63.0,6.42,157.4,orange
73.5,56.8,70.9,23.8,76.6,5.66,222.7,coffee
96.4,44.9,40.5,16.0,63.0,6.81,58.6,wheat
36.0,50.9,56.3,26.7,78.8,6.96,103.0,mango
122.4,58.4,75.3,22.2,86.5,5.88,251.1,rice
122.7,44.1,67.7,32.2,84.5,5.98,204.9,jute
47.0,34.9,54.6,13.0,70.9,6.31,134.3,apple
131.9,55.6,68.6,34.8,91.0,7.3,248.7,jute
82.5,55.6,104.0,18.5,87.5,5.27,276.6,coffee
46.1,32.8,57.7,29.8,59.3,6.16,130.2,mango
55.2,32.0,57.9,34.1,44.3,6.73,79.5,pomegranate
72.8,44.2,37.5,16.4,62.5,5.94,82.3,wheat
101.0,60.4,72.7,29.2,80.6,6.66,236.0,jute
77.6,54.2,75.5,29.3,65.2,6.31,45.2,muskmelon
105.5,65.6,61.5,30.4,84.6,6.7,223.7,jute
57.1,42.2,80.0,22.8,70.5,6.18,120.4,orange
107.7,46.2,45.5,27.9,72.8,6.18,99.4,maize
44.1,40.7,73.4,26.4,61.0,6.33,122.3,mango
30.3,35.4,45.9,32.1,72.4,6.8,82.0,mungbean
29.0,42.7,29.5,25.0,52.8,7.27,88.8,pigeonpeas
25.5,32.6,33.5,34.1,47.7,6.5,44.3,mothbeans
52.0,59.6,82.8,23.3,68.0,6.21,127.5,orange
51.4,23.3,112.5,30.8,80.3,6.0,240.1,coconut
91.3,44.0,37.6,15.6,63.3,7.11,70.9,wheat
56.4,38.5,67.2,38.8,64.7,6.95,99.5,pomegranate
108.8,64.4,54.9,27.2,82.4,6.32,202.6,rice
38.2,58.9,31.0,27.4,68.6,6.06,88.9,blackgram
35.1,14.2,28.7,33.4,42.7,6.35,49.3,mothbeans
29.1,51.5,30.8,26.7,76.3,6.34,104.4,blackgram
34.4,34.6,20.8,34.2,55.8,7.24,36.4,mothbeans
31.4,62.9,49.9,19.4,66.6,6.31,80.7,kidneybeans
117.3,58.4,89.6,27.2,81.4,6.2,154.7,banana
63.4,64.3,81.6,27.2,58.2,6.61,47.3,muskmelon
74.6,27.1,88.5,27.8,83.0,6.39,280.9,coconut
31.9,41.3,43.4,28.5,64.9,6.72,78.3,mungbean
61.9,59.4,67.2,22.0,75.0,5.89,135.5,orange
69.9,35.6,149.6,28.8,94.7,6.68,183.0,coconut
105.6,36.0,66.7,24.2,82.1,6.04,160.8,rice
86.0,59.6,106.1,33.9,66.0,6.73,59.7,watermelon
40.1,31.5,38.6,17.6,53.2,6.3,83.3,chickpea
23.6,38.0,27.6,19.9,58.9,6.58,72.6,lentil
96.1,51.1,86.7,18.8,75.1,6.01,219.9,coffee
58.2,34.3,110.5,29.2,84.8,5.93,227.4,coconut
64.6,48.4,74.7,29.7,48.2,7.25,85.3,pomegranate
62.4,34.7,54.7,16.4,62.1,6.58,131.4,apple
53.3,26.4,56.0,17.7,65.1,6.7,127.8,apple
40.5,40.9,29.4,27.2,62.7,6.88,101.1,pigeonpeas
74.1,42.4,60.7,13.7,67.1,6.39,160.9,apple
108.7,56.2,40.2,16.9,49.7,7.04,85.9,wheat
124.6,62.9,107.2,26.9,86.7,6.75,182.5,banana
78.5,47.5,75.8,22.8,52.2,6.02,183.9,orange
146.8,49.7,53.0,31.8,81.0,6.43,196.0,jute
28.4,48.0,23.2,18.1,44.5,7.07,57.8,lentil
93.5,47.9,63.7,27.4,81.7,6.19,235.1,rice
116.5,50.5,78.5,32.7,81.1,6.12,210.7,jute
103.3,64.1,97.0,31.1,78.9,6.51,195.5,papaya
79.8,45.7,37.0,17.4,56.9,7.5,99.0,wheat
136.4,52.2,75.3,33.0,52.9,6.72,113.7,cotton
36.9,55.5,24.9,30.2,58.9,6.38,121.3,pigeonpeas
51.0,32.0,57.1,25.3,78.1,6.23,139.1,mango
103.1,47.2,30.1,18.8,60.8,7.2,101.9,wheat
35.6,43.2,20.7,20.3,43.7,6.57,69.3,chickpea
86.1,46.1,49.6,21.4,61.4,6.82,101.5,wheat
32.2,15.7,24.4,34.7,41.1,6.87,36.0,mothbeans
91.3,43.6,124.9,30.6,71.4,6.26,108.0,banana
59.9,44.4,51.3,30.2,69.2,6.31,92.6,mango
49.9,34.1,63.8,28.8,64.6,6.82,173.3,mango
113.3,49.1,99.0,30.2,81.5,6.21,182.5,banana
66.8,32.0,77.2,23.6,66.1,6.18,166.7,mango
93.3,48.4,107.4,24.0,57.6,6.66,46.4,watermelon
71.2,60.9,130.7,28.7,67.0,6.32,49.5,watermelon
112.1,49.4,70.2,28.4,77.9,6.07,221.3,jute
92.2,36.4,101.4,30.6,78.8,6.62,180.2,banana
62.0,36.6,41.6,21.3,75.0,6.68,133.1,apple
24.7,43.5,45.7,35.3,69.8,6.26,58.3,mungbean
110.0,56.2,92.2,29.6,52.9,6.48,52.9,muskmelon
31.3,33.3,39.7,14.6,52.3,7.65,48.7,lentil
118.2,48.3,40.7,27.0,85.4,6.23,250.9,rice
76.3,52.1,77.4,22.5,60.2,6.8,142.9,orange
122.1,60.4,64.1,31.4,84.4,6.92,252.6,jute
55.4,44.6,80.5,21.6,58.5,6.8,86.6,grapes
52.1,41.3,75.9,14.8,65.4,6.36,177.2,apple
68.3,65.7,110.5,26.7,57.1,7.14,56.2,watermelon
68.0,38.1,71.2,35.2,64.1,7.45,67.1,grapes
77.0,47.1,92.5,27.6,64.7,6.59,45.9,muskmelon
38.6,42.4,41.0,17.1,48.5,6.35,91.6,chickpea
33.3,36.6,38.5,21.1,67.4,6.11,103.5,pigeonpeas
144.1,57.8,51.8,35.5,79.2,6.65,219.7,jute
122.1,45.6,73.9,34.6,82.0,5.75,213.0,jute
38.7,45.6,121.2,28.7,80.4,6.07,221.7,coconut
100.7,56.3,58.6,28.7,87.5,6.24,263.0,rice
109.2,53.3,54.9,31.2,87.6,6.1,218.6,jute
57.5,30.9,72.6,24.2,53.0,6.02,80.8,pomegranate
121.1,48.3,49.4,29.5,98.9,6.15,188.7,rice
62.2,38.1,93.8,26.5,51.6,6.94,83.1,grapes
75.0,36.5,113.3,28.2,82.0,6.38,156.9,banana
93.1,47.4,71.1,26.7,83.6,6.22,221.1,rice
49.5,48.2,70.9,16.8,55.8,6.31,119.7,apple
40.2,49.1,43.3,31.9,70.1,6.91,87.3,blackgram
111.5,47.9,101.7,31.2,79.4,6.27,171.9,banana
124.0,62.2,41.1,28.9,94.3,5.44,186.8,rice
60.6,34.8,146.8,30.5,78.5,5.5,223.2,coconut
25.7,30.0,29.0,21.3,39.9,6.91,49.9,lentil
22.5,46.9,35.4,24.6,59.9,7.38,82.6,mungbean
29.7,48.2,37.3,25.1,62.7,6.04,122.0,pigeonpeas
87.4,48.4,59.9,34.7,49.5,6.73,83.1,pomegranate
74.3,52.8,96.0,18.6,46.8,6.87,80.0,grapes
59.1,34.6,55.4,18.1,63.7,6.58,127.2,apple
95.3,62.2,94.2,30.1,80.2,6.83,179.8,papaya
68.4,36.1,93.5,26.0,55.2,6.38,62.0,grapes
119.2,57.4,80.4,24.2,51.3,7.56,69.7,cotton
32.7,49.5,39.8,17.6,58.0,6.21,87.9,kidneybeans
89.7,47.8,52.6,30.2,71.8,5.98,93.7,maize
74.7,46.7,105.4,21.0,68.2,4.94,232.9,coffee
133.4,61.1,71.1,24.3,81.9,6.31,246.7,rice
37.1,62.0,44.1,29.6,67.0,6.62,76.3,mungbean
80.1,50.6,91.0,23.2,60.2,6.74,162.4,orange
70.3,51.5,33.1,17.4,49.7,6.59,64.7,wheat
34.8,72.3,35.7,19.3,64.9,6.48,74.7,kidneybeans
81.5,42.8,64.3,31.1,46.5,6.15,89.2,grapes
99.6,53.6,60.0,31.0,79.1,6.82,244.4,jute
78.5,58.8,104.9,22.6,84.0,5.67,167.0,coffee
93.2,38.7,37.2,20.7,57.2,6.72,94.0,wheat
82.0,50.6,88.4,30.9,63.7,6.41,169.9,orange
38.3,58.8,25.1,26.9,59.0,6.78,65.1,mungbean
80.5,41.3,109.0,28.2,81.7,6.45,167.4,banana
115.4,53.6,60.5,27.2,98.1,5.86,184.2,rice
111.6,60.2,95.1,24.6,77.4,6.48,123.5,papaya
90.6,56.5,90.7,30.8,66.9,6.34,168.9,papaya
128.3,50.9,121.2,26.3,87.0,6.31,208.2,banana
62.6,60.8,73.5,23.5,65.0,6.77,149.4,orange
82.1,44.6,97.8,23.7,78.9,5.5,186.5,coffee
53.1,46.9,95.6,35.1,57.8,6.78,52.1,muskmelon
36.2,29.6,31.9,36.7,41.8,6.75,34.6,mothbeans
81.7,57.3,44.2,27.2,69.1,7.27,126.7,maize
51.9,41.3,64.7,21.8,54.5,6.98,105.2,pomegranate
106.4,64.5,75.7,33.5,83.3,6.53,222.4,jute
66.4,44.3,60.6,36.0,62.8,7.11,119.2,mango
59.0,36.6,112.7,28.7,82.7,6.18,208.6,coconut
75.3,50.4,58.9,29.6,57.7,5.74,134.3,mango
116.9,47.3,54.4,19.5,62.2,6.38,80.4,maize
27.6,37.1,31.6,23.2,50.7,6.77,54.5,lentil
58.4,59.8,72.5,25.7,77.2,5.92,196.4,coffee
84.6,47.2,99.0,32.7,88.8,7.34,183.5,banana
26.9,45.7,38.7,25.6,63.1,7.6,71.6,mungbean
99.0,44.3,47.6,19.7,58.9,6.38,60.8,wheat
101.9,31.5,62.3,25.6,72.8,6.99,87.3,maize
35.2,49.7,38.0,26.4,75.3,6.35,89.0,mungbean
35.6,59.9,50.1,25.0,68.7,6.72,83.2,kidneybeans
131.6,55.9,93.8,30.8,56.3,7.75,94.8,cotton
26.5,41.7,33.1,28.6,61.6,7.13,110.9,pigeonpeas
85.5,48.9,95.9,27.7,58.9,6.66,53.1,muskmelon
23.4,32.8,40.5,28.4,58.2,6.18,123.7,pigeonpeas
56.7,27.8,102.4,25.1,42.8,6.29,77.1,grapes
119.9,49.3,81.5,33.6,52.4,7.01,108.2,cotton
63.7,33.0,100.7,29.4,87.0,5.83,254.0,coconut
35.0,38.9,31.4,30.7,62.8,6.84,88.5,mungbean
115.3,44.8,61.3,31.1,89.8,6.34,231.0,jute
71.3,53.0,47.8,24.2,52.5,6.58,80.9,maize
89.9,54.2,42.7,18.8,60.7,6.54,113.4,wheat
80.7,42.0,108.2,24.3,67.1,5.96,238.2,coffee
34.2,50.5,33.0,23.3,47.5,6.64,60.2,chickpea
75.7,40.6,60.8,35.6,53.8,6.74,122.7,mango
87.2,44.4,68.8,28.9,44.7,6.3,160.2,mango
56.8,41.9,66.1,25.9,64.4,6.38,161.7,orange
34.1,47.0,36.2,27.7,65.5,7.65,69.1,mungbean
74.7,49.7,38.1,22.4,63.9,5.93,88.5,wheat
96.7,36.5,64.0,24.4,72.6,6.43,71.9,maize
66.6,38.4,59.5,39.9,65.4,6.16,155.9,mango
28.8,38.5,45.1,29.1,59.7,6.7,83.4,pigeonpeas
29.1,48.9,27.7,31.4,75.7,6.86,66.9,mungbean
58.7,33.4,61.4,28.1,66.1,6.54,83.1,mango
148.9,66.8,69.2,36.2,77.2,6.77,189.5,jute
73.9,47.9,84.0,21.2,68.9,6.44,112.3,orange
105.6,55.3,85.2,33.2,54.1,7.48,126.9,cotton
40.5,44.1,41.4,26.4,73.1,6.85,99.9,blackgram
119.4,47.1,50.5,23.9,92.1,6.31,209.6,rice
115.0,50.9,120.8,31.1,79.1,6.76,163.5,banana
65.4,45.1,101.9,24.2,45.6,7.32,86.2,grapes
45.2,27.3,55.9,28.9,67.5,6.22,129.9,mango
33.8,37.6,41.4,21.2,46.8,6.65,80.7,chickpea
99.0,48.3,98.0,29.0,71.4,7.23,121.3,papaya
16.8,55.2,25.0,20.5,42.0,7.59,42.6,lentil
27.9,49.7,44.6,31.2,68.6,6.6,75.9,mungbean
44.1,45.3,49.8,22.1,65.6,6.97,92.9,kidneybeans
50.7,52.6,96.9,30.3,63.3,5.92,49.3,muskmelon
113.2,52.8,82.8,28.3,53.5,7.41,100.3,cotton
57.7,39.0,57.8,16.4,65.9,6.71,181.7,apple
123.4,53.9,68.6,31.7,83.1,6.2,249.1,rice
30.1,42.6,33.7,13.8,50.9,6.6,58.5,lentil
106.3,57.0,64.3,32.0,86.6,6.87,249.3,jute
26.3,49.4,41.7,28.2,69.7,6.53,75.4,mungbean
56.1,40.5,117.0,32.3,86.7,6.12,210.8,coconut
37.4,44.0,60.2,31.2,52.0,6.03,147.9,mango
91.6,50.4,98.3,29.0,80.8,6.54,169.0,papaya
32.5,36.8,38.6,27.5,65.7,6.98,88.4,mungbean
38.9,55.1,43.3,30.6,65.4,6.6,70.1,mungbean
45.4,57.4,40.5,31.1,82.0,7.09,81.0,blackgram
69.5,41.8,98.7,26.4,70.1,6.71,142.9,orange
65.4,48.1,77.0,24.2,66.9,6.35,100.9,orange
122.9,59.9,58.7,26.7,82.0,6.22,164.7,rice
83.3,46.5,57.0,29.5,79.9,6.22,217.9,rice
102.5,52.1,58.7,21.8,71.3,6.41,85.5,maize
32.2,68.8,49.4,24.1,65.4,6.4,73.3,kidneybeans
31.0,28.7,21.1,20.4,49.3,5.94,69.4,lentil
114.3,66.1,100.1,30.2,53.1,7.65,110.7,cotton
73.7,34.4,59.3,14.5,72.0,6.39,157.3,apple
113.6,51.9,63.7,35.8,82.4,6.5,153.0,jute
97.8,58.5,92.8,30.1,78.6,6.42,189.5,banana
54.4,40.1,76.4,33.6,54.5,6.2,145.8,mango
34.7,42.9,21.3,27.3,52.0,5.87,116.7,pigeonpeas
65.8,61.1,95.1,26.7,57.3,6.83,57.3,watermelon
112.8,50.4,92.8,30.3,71.6,6.69,99.0,papaya
31.4,28.2,25.4,32.0,31.7,6.87,45.4,mothbeans
35.4,44.7,38.6,33.8,72.4,6.65,91.8,blackgram
66.9,56.3,115.1,30.2,50.3,6.64,65.7,muskmelon
103.0,38.9,109.1,29.7,82.5,7.34,158.9,banana
70.0,56.7,107.4,20.2,69.0,5.83,202.0,coffee
36.9,51.3,32.1,31.0,79.0,6.54,81.0,blackgram
